,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2097,2,2015-01-22 17:38:56,2015-01-22 17:52:36,1,0.86,-73.97987365722656,40.76559066772461,1,N,-73.98889923095702,40.75828170776367,2,9.5,1.0,0.5,0.0,0.0,0.3,11.3
2098,2,2015-01-22 17:38:56,2015-01-22 18:10:02,6,6.54,-73.99973297119139,40.7220115661621,1,N,-73.9484634399414,40.77633285522461,1,24.5,1.0,0.5,5.26,0.0,0.3,31.56
2099,2,2015-01-22 17:38:56,2015-01-22 17:59:57,1,2.66,-73.93291473388672,40.74501800537109,1,N,-73.96598815917967,40.76799774169922,1,14.5,1.0,0.5,2.0,0.0,0.3,18.3
2100,2,2015-01-22 17:38:57,2015-01-22 18:07:55,1,3.43,-73.950439453125,40.77956771850586,1,N,-73.98725891113281,40.75057601928711,1,19.5,1.0,0.5,4.0,0.0,0.3,25.3
2101,2,2015-01-22 17:38:57,2015-01-22 17:46:12,2,1.44,-73.97246551513672,40.74949264526367,1,N,-73.98373413085938,40.73173141479492,1,7.0,1.0,0.5,1.76,0.0,0.3,10.56
2102,2,2015-01-22 17:38:57,2015-01-22 17:52:50,1,1.69,-73.95429992675781,40.78125762939453,1,N,-73.96107482910156,40.76173782348633,2,10.5,1.0,0.5,0.0,0.0,0.3,12.3
2103,2,2015-01-06 11:49:49,2015-01-06 12:02:43,1,2.26,-73.97801971435547,40.762351989746094,1,N,-73.99503326416014,40.73920822143555,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2104,2,2015-01-06 11:49:49,2015-01-06 11:59:17,1,0.9,-73.98876953125,40.74583053588867,1,N,-73.97977447509764,40.7521858215332,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2105,2,2015-01-06 11:49:50,2015-01-06 11:57:54,6,0.76,-73.98377990722656,40.725540161132805,1,N,-73.99269866943358,40.730098724365234,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
2106,2,2015-01-06 11:49:50,2015-01-06 11:57:49,1,1.41,-73.96731567382812,40.771881103515625,1,N,-73.97679901123048,40.77924728393555,1,7.5,0.0,0.5,1.5,0.0,0.3,9.8
2107,2,2015-01-06 11:49:50,2015-01-06 12:03:41,3,1.47,-73.9843521118164,40.7321891784668,1,N,-73.97705078125,40.74958801269531,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
2108,2,2015-01-06 11:49:50,2015-01-06 12:03:18,1,1.19,-73.9935302734375,40.746826171875,1,N,-73.98323822021484,40.757617950439446,1,9.5,0.0,0.5,1.9,0.0,0.3,12.2
2109,2,2015-01-06 11:49:51,2015-01-06 12:09:28,1,6.31,-73.98661804199219,40.75115585327149,1,N,-73.9613037109375,40.81170654296875,1,21.0,0.0,0.5,0.0,0.0,0.3,21.8
2110,2,2015-01-06 11:49:51,2015-01-06 13:03:03,1,41.94,-73.93940734863281,40.75041961669922,5,N,-74.39395141601561,40.53121948242188,1,190.0,0.0,0.0,0.0,14.75,0.3,205.05
2111,2,2015-01-06 11:49:51,2015-01-06 12:16:25,1,4.95,-73.98571014404298,40.758495330810554,1,N,-74.01657104492188,40.704776763916016,2,21.5,0.0,0.5,0.0,0.0,0.3,22.3
2112,2,2015-01-06 11:49:51,2015-01-06 12:03:17,5,1.34,-73.98650360107422,40.761810302734375,1,N,-73.97857666015625,40.75109100341797,1,10.0,0.0,0.5,2.0,0.0,0.3,12.8
2113,2,2015-01-06 11:49:51,2015-01-06 12:14:40,6,2.43,-73.97618103027344,40.765018463134766,1,N,-73.95272827148438,40.78950881958008,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
2114,2,2015-01-06 11:49:52,2015-01-06 12:04:41,2,1.29,-73.97978973388672,40.761962890625,1,N,-73.9752197265625,40.7496337890625,1,10.0,0.0,0.5,2.0,0.0,0.3,12.8
2115,2,2015-01-06 11:49:52,2015-01-06 11:57:39,1,0.9,-73.97617340087889,40.749794006347656,1,N,-73.97496032714845,40.74183654785156,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2116,2,2015-01-06 11:49:53,2015-01-06 12:03:52,6,1.81,-73.94268798828125,40.816890716552734,1,N,-73.9500961303711,40.79563522338867,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2117,2,2015-01-06 11:49:54,2015-01-06 12:15:13,5,11.54,-73.95600128173827,40.76380157470703,1,N,-73.98011779785155,40.64973068237305,2,34.0,0.0,0.5,0.0,0.0,0.3,34.8
2118,2,2015-01-06 11:49:55,2015-01-06 12:07:32,1,6.3,-74.01487731933594,40.71443176269531,1,N,-73.97804260253906,40.752220153808594,2,21.0,0.0,0.5,0.0,0.0,0.3,21.8
2119,2,2015-01-06 11:49:55,2015-01-06 11:53:13,1,0.56,-73.97927856445312,40.75103378295898,1,N,-73.98403930664062,40.745731353759766,1,4.5,0.0,0.5,0.9,0.0,0.3,6.2
2120,2,2015-01-06 11:49:55,2015-01-06 11:54:24,5,0.92,-74.00516510009764,40.73717498779297,1,N,-73.99706268310547,40.7471809387207,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2121,2,2015-01-06 11:49:56,2015-01-06 11:54:41,1,0.57,-73.96917724609375,40.785400390625,1,N,-73.97559356689453,40.782005310058594,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
2122,2,2015-01-06 11:49:56,2015-01-06 12:01:34,1,1.61,-73.97679901123048,40.784229278564446,1,N,-73.96262359619139,40.76976013183594,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2123,2,2015-01-06 11:49:56,2015-01-06 11:52:19,1,0.28,-73.98551940917967,40.732620239257805,1,N,-73.98887634277344,40.734050750732415,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2124,2,2015-01-06 19:24:40,2015-01-06 19:30:17,1,0.65,-73.97124481201173,40.759037017822266,1,N,-73.96189880371094,40.75616836547852,1,5.5,1.0,0.5,1.0,0.0,0.3,8.3
2125,2,2015-01-06 19:24:40,2015-01-06 19:40:20,5,3.64,-74.00009918212889,40.721389770507805,1,N,-73.96753692626953,40.70059967041016,2,14.0,1.0,0.5,0.0,0.0,0.3,15.8
2126,2,2015-01-06 19:24:41,2015-01-06 19:37:17,1,2.08,-74.004150390625,40.70705032348633,1,N,-73.99797058105469,40.72589111328125,1,10.5,1.0,0.5,3.45,0.0,0.3,15.75
2127,2,2015-01-06 19:24:42,2015-01-06 19:37:19,1,2.07,-74.00025177001953,40.7485466003418,1,N,-73.99498748779298,40.726112365722656,1,10.0,1.0,0.5,2.75,0.0,0.3,14.55
2128,1,2015-01-10 23:05:18,2015-01-10 23:21:33,1,3.9,-73.98361206054686,40.74086380004882,1,N,-73.96827697753906,40.78498840332031,1,15.5,0.5,0.5,3.0,0.0,0.3,19.8
2129,1,2015-01-10 23:05:18,2015-01-10 23:16:00,1,2.6,-73.9725112915039,40.75342178344727,1,N,-73.97079467773438,40.78328323364258,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16
2130,1,2015-01-10 23:05:19,2015-01-10 23:26:10,1,3.9,-73.99724578857422,40.68436813354492,1,N,-73.98764038085938,40.73264694213867,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3
2131,1,2015-01-10 23:05:19,2015-01-10 23:23:19,1,5.5,-73.99935150146483,40.72006607055664,1,N,-73.95606994628906,40.74607849121094,2,19.0,0.5,0.5,0.0,0.0,0.3,20.3
2132,1,2015-01-10 23:05:20,2015-01-10 23:12:05,1,1.2,-73.96826171875,40.78680038452149,1,N,-73.95501708984375,40.7759017944336,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
2133,1,2015-01-10 23:05:20,2015-01-10 23:21:08,2,2.0,-73.98566436767578,40.74113082885742,1,N,-73.9959487915039,40.75904846191406,1,12.0,0.5,0.5,2.65,0.0,0.3,15.95
2134,1,2015-01-10 23:05:20,2015-01-10 23:20:20,1,2.2,-73.98804473876953,40.73184967041016,1,N,-73.9906234741211,40.75613021850586,1,12.0,0.5,0.5,3.0,0.0,0.3,16.3
2135,1,2015-01-10 23:05:20,2015-01-10 23:11:33,3,0.9,-73.98457336425781,40.76403045654297,1,N,-73.99725341796875,40.76287841796875,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2136,1,2015-01-10 23:05:21,2015-01-10 23:15:53,1,1.4,-73.98893737792967,40.72175216674805,1,N,-73.9905014038086,40.73692321777344,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75
2137,2,2015-01-25 17:49:35,2015-01-25 17:53:53,5,0.69,-73.9803009033203,40.74274826049805,1,N,-73.97339630126953,40.74911117553711,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2138,2,2015-01-25 17:49:35,2015-01-25 17:55:01,1,0.8,-73.9793930053711,40.78955078125,1,N,-73.98191833496092,40.78010940551758,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2139,2,2015-01-25 17:49:35,2015-01-25 18:05:52,1,2.62,-73.98867797851561,40.758827209472656,1,N,-73.98375701904298,40.743648529052734,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
2140,2,2015-01-25 17:49:35,2015-01-25 17:51:48,1,0.54,-73.96111297607422,40.76071548461913,1,N,-73.95597076416014,40.76604843139648,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0
2141,2,2015-01-25 17:49:35,2015-01-25 17:57:07,6,1.07,-74.01168823242188,40.71541595458984,1,N,-74.00381469726561,40.72638320922852,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
2142,2,2015-01-25 17:49:36,2015-01-25 17:58:35,1,1.48,-73.97666931152342,40.747722625732415,1,N,-73.96333312988281,40.76558303833008,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2143,2,2015-01-25 17:49:36,2015-01-25 18:33:24,2,19.82,-73.97148895263672,40.79787063598633,2,N,-73.7898712158203,40.646949768066406,2,52.0,0.0,0.5,0.0,5.33,0.3,58.13
2144,2,2015-01-25 17:49:37,2015-01-25 17:59:40,2,2.02,-73.98335266113281,40.76068115234375,1,N,-74.00209045410156,40.73477554321289,1,9.0,0.0,0.5,2.7,0.0,0.3,12.5
2145,2,2015-01-25 17:49:37,2015-01-25 18:08:55,1,2.79,-74.00591278076173,40.74005126953125,1,N,-73.97338104248048,40.75463104248047,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8
2146,2,2015-01-25 17:49:37,2015-01-25 17:55:01,1,1.2,-74.00636291503906,40.733158111572266,1,N,-73.99234771728516,40.7387809753418,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2147,2,2015-01-25 17:49:37,2015-01-25 17:52:02,5,0.54,-73.96382141113281,40.765331268310554,1,N,-73.95867156982422,40.77225112915039,1,4.0,0.0,0.5,0.8,0.0,0.3,5.6
2148,2,2015-01-25 17:49:38,2015-01-25 18:04:20,5,4.61,-73.97570037841797,40.74905014038086,1,N,-74.00602722167967,40.709449768066406,1,16.0,0.0,0.5,3.36,0.0,0.3,20.16
2149,2,2015-01-25 17:49:38,2015-01-25 17:59:10,1,1.94,-73.95849609375,40.78147888183594,1,N,-73.9836654663086,40.78073120117188,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2150,2,2015-01-25 17:49:38,2015-01-25 17:54:56,5,0.77,-73.98992919921875,40.756938934326165,1,N,-73.98782348632812,40.76528930664063,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2151,2,2015-01-25 17:49:38,2015-01-25 17:55:28,1,0.78,-74.00083923339844,40.757415771484375,1,N,-73.99242401123048,40.75394821166992,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2152,2,2015-01-25 17:49:39,2015-01-25 18:16:36,1,3.71,-74.00762176513672,40.74087905883789,1,N,-73.98087310791014,40.774993896484375,1,18.5,0.0,0.5,1.0,0.0,0.3,20.3
2153,2,2015-01-25 17:49:39,2015-01-25 18:05:53,1,2.89,-73.97308349609375,40.78271484375,1,N,-73.99525451660156,40.74976348876953,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
2154,2,2015-01-25 17:49:39,2015-01-25 18:32:37,1,16.8,-73.78807830810547,40.64150619506836,2,N,-73.97444915771484,40.750801086425774,1,52.0,0.0,0.5,14.53,5.33,0.3,72.66
2155,2,2015-01-25 17:49:40,2015-01-25 17:52:51,3,0.56,-73.94976806640625,40.77711868286133,1,N,-73.9558868408203,40.78160858154297,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2156,2,2015-01-25 17:49:40,2015-01-25 17:58:37,1,1.17,-73.99217987060547,40.713809967041016,1,N,-73.9918670654297,40.72615814208984,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2157,2,2015-01-25 17:49:40,2015-01-25 18:05:58,5,6.3,-74.00890350341797,40.70423889160156,1,N,-73.97791290283203,40.75962829589844,1,20.0,0.0,0.5,2.0,0.0,0.3,22.8
2158,1,2015-01-10 21:27:46,2015-01-10 21:32:16,2,1.4,-73.94955444335938,40.78125381469727,1,N,-73.96281433105469,40.766693115234375,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2159,1,2015-01-10 21:27:46,2015-01-10 21:40:19,3,2.2,-73.99293518066406,40.75362396240234,1,N,-73.98589324951173,40.73119354248047,1,10.0,0.5,0.5,0.56,0.0,0.3,11.86
2160,1,2015-01-10 21:27:46,2015-01-10 21:30:34,2,0.2,-74.00483703613281,40.74163055419922,1,N,-74.0059814453125,40.7399787902832,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8
2161,1,2015-01-10 21:27:47,2015-01-10 21:34:04,1,2.0,-73.96598052978516,40.79499816894531,1,N,-73.98461151123048,40.769546508789055,1,8.0,0.5,0.5,1.7,0.0,0.3,11.0
2162,1,2015-01-10 21:27:47,2015-01-10 21:36:21,1,1.5,-73.98113250732422,40.762310028076165,1,N,-73.98213195800781,40.74654006958008,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
2163,1,2015-01-10 21:27:47,2015-01-10 21:36:14,2,1.0,-73.98776245117188,40.72420501708984,1,N,-73.99079895019531,40.73394393920898,1,7.0,0.5,0.5,1.0,0.0,0.3,9.3
2164,1,2015-01-10 21:27:48,2015-01-10 21:38:38,1,2.7,-73.92517852783203,40.76852416992188,1,N,-73.90335845947266,40.7728385925293,1,11.0,0.5,0.5,0.0,0.0,0.3,12.3
2165,1,2015-01-10 21:27:48,2015-01-10 21:42:23,2,2.6,-73.9664306640625,40.76179504394531,1,N,-73.99675750732422,40.74455261230469,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3
2166,1,2015-01-10 21:27:48,2015-01-10 21:38:01,1,1.5,-73.98739624023438,40.7291259765625,1,N,-74.00516510009764,40.717315673828125,1,8.5,0.5,0.5,2.45,0.0,0.3,12.25
2167,1,2015-01-10 21:27:48,2015-01-10 21:42:43,3,3.1,-73.97753143310547,40.76387786865234,1,N,-73.95684051513672,40.80230712890625,1,13.5,0.5,0.5,2.95,0.0,0.3,17.75
2168,1,2015-01-10 21:27:48,2015-01-10 21:41:16,1,2.6,-73.98817443847656,40.7236328125,1,N,-73.97296142578125,40.75567626953125,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8
2169,1,2015-01-10 21:27:48,2015-01-10 21:29:54,1,0.5,-73.95273590087889,40.7784309387207,1,N,-73.94557189941406,40.77825927734375,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
2170,1,2015-01-10 21:27:48,2015-01-10 21:50:34,1,4.5,-73.97078704833984,40.7834587097168,1,N,-73.9859848022461,40.73086929321289,1,18.0,0.5,0.5,4.8,0.0,0.3,24.1
2171,1,2015-01-10 21:27:48,2015-01-10 21:39:24,2,1.7,-74.00897979736328,40.73806381225586,1,N,-74.00611114501953,40.71952438354492,1,9.5,0.5,0.5,1.0,0.0,0.3,11.8
2172,1,2015-01-10 21:27:48,2015-01-10 21:29:52,2,0.3,-73.98189544677734,40.76643753051758,1,N,-73.97669982910156,40.765262603759766,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8
2173,1,2015-01-10 21:27:49,2015-01-10 22:00:17,1,4.7,-73.9931411743164,40.72262954711913,1,N,-73.96492004394531,40.774051666259766,1,22.0,0.5,0.5,2.0,0.0,0.3,25.3
2174,1,2015-01-10 21:27:49,2015-01-10 21:33:27,1,0.8,-73.98146820068358,40.750347137451165,1,N,-73.99018096923827,40.75732421875,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
2175,1,2015-01-10 21:27:49,2015-01-10 21:36:04,2,1.2,-73.99752044677734,40.72075653076172,1,N,-74.00707244873048,40.732948303222656,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
2176,1,2015-01-10 21:27:50,2015-01-10 21:36:36,1,1.7,-73.96769714355469,40.76306915283203,1,N,-73.98341369628906,40.741165161132805,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
2177,1,2015-01-10 21:27:50,2015-01-10 21:53:28,1,4.4,-73.98003387451173,40.784076690673835,1,N,-73.99992370605469,40.73082733154297,1,19.0,0.5,0.5,2.0,0.0,0.3,22.3
2178,1,2015-01-10 21:27:50,2015-01-10 21:35:03,3,1.1,-73.99354553222656,40.745826721191406,1,N,-73.9798355102539,40.73664855957031,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75
2179,1,2015-01-10 21:27:50,2015-01-10 21:34:07,1,0.8,-73.95355224609375,40.717918395996094,1,N,-73.9630126953125,40.710208892822266,1,6.0,0.5,0.5,1.8,0.0,0.3,9.1
2180,2,2015-01-10 21:34:47,2015-01-10 21:41:38,5,1.19,-74.0021743774414,40.73435974121094,1,N,-73.98711395263672,40.74047088623047,1,6.5,0.5,0.5,1.4,0.0,0.3,9.2
2181,2,2015-01-10 21:34:47,2015-01-10 21:42:30,1,1.59,-73.98189544677734,40.778133392333984,1,N,-73.97414398193358,40.76061248779297,1,8.0,0.5,0.5,1.7,0.0,0.3,11.0
2182,2,2015-01-10 21:34:48,2015-01-10 21:39:14,2,0.58,-73.98175048828125,40.73262786865234,1,N,-73.98927307128906,40.73160552978516,1,4.5,0.5,0.5,1.0,0.0,0.0,6.5
2183,2,2015-01-10 21:34:48,2015-01-10 21:43:10,1,1.31,-74.00218200683594,40.73871994018555,1,N,-73.99783325195312,40.75413131713867,1,7.5,0.5,0.5,1.6,0.0,0.3,10.4
2184,2,2015-01-10 21:34:48,2015-01-10 21:38:06,3,0.19,-74.0045166015625,40.74055480957031,1,N,-74.00165557861328,40.73933792114258,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
2185,2,2015-01-10 21:34:48,2015-01-10 21:48:42,5,1.52,-73.98873901367188,40.739559173583984,1,N,-74.0067367553711,40.73022079467773,1,10.0,0.5,0.5,2.1,0.0,0.3,13.4
2186,2,2015-01-10 21:34:48,2015-01-10 21:44:52,1,2.37,-73.95164489746092,40.77783584594727,1,N,-73.9710464477539,40.79851531982422,1,10.0,0.5,0.5,2.62,0.0,0.3,13.92
2187,2,2015-01-10 21:34:49,2015-01-10 21:57:37,2,2.53,-73.8831329345703,40.74468612670898,1,N,-73.88398742675781,40.74505615234375,2,15.0,0.5,0.5,0.0,0.0,0.3,16.3
2188,2,2015-01-10 21:34:50,2015-01-10 22:07:25,5,15.71,-74.01502227783203,40.71615982055664,1,N,-73.88748168945312,40.771438598632805,2,45.5,0.5,0.5,0.0,5.33,0.3,52.13
2189,2,2015-01-10 21:34:51,2015-01-10 21:49:51,2,2.12,-73.95207977294923,40.77747344970703,1,N,-73.95804595947266,40.76089859008789,1,11.5,0.5,0.5,2.4,0.0,0.3,15.2
2190,2,2015-01-10 21:34:51,2015-01-10 21:42:59,4,1.1,-73.98680877685547,40.7210807800293,1,N,-73.98059844970702,40.73403930664063,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
2191,2,2015-01-10 21:34:51,2015-01-10 21:41:24,1,0.99,-73.98779296875,40.73821640014648,1,N,-73.9991683959961,40.7315673828125,1,6.0,0.5,0.5,1.3,0.0,0.3,8.6
2192,2,2015-01-10 21:34:52,2015-01-10 21:52:49,2,1.76,-74.00171661376953,40.72787857055664,1,N,-73.98175811767578,40.739139556884766,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8
2193,2,2015-01-10 21:34:52,2015-01-10 21:50:35,1,1.36,-73.98502349853516,40.73152923583984,1,N,-73.98902130126953,40.72029113769531,1,10.5,0.5,0.5,2.2,0.0,0.3,14.0
2194,2,2015-01-10 21:34:52,2015-01-10 21:54:23,1,2.6,-73.9822769165039,40.7517204284668,1,N,-73.98215484619139,40.72383880615234,1,13.5,0.5,0.5,1.0,0.0,0.3,15.8
2195,2,2015-01-10 21:34:53,2015-01-10 21:41:28,1,1.21,-73.98558044433594,40.747116088867195,1,N,-74.00126647949219,40.74665069580078,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
2196,2,2015-01-10 21:34:53,2015-01-10 21:46:20,2,3.46,-74.00222778320312,40.72649002075195,1,N,-73.98750305175781,40.760356903076165,1,12.0,0.5,0.5,2.5,0.0,0.3,15.8
2197,2,2015-01-10 21:34:53,2015-01-10 22:17:45,1,19.05,-73.78894805908203,40.64358901977539,2,N,-73.98478698730467,40.768421173095696,1,52.0,0.0,0.5,13.0,0.0,0.3,65.8
2198,2,2015-01-10 21:34:53,2015-01-10 21:53:20,2,3.48,-73.9633560180664,40.77466583251953,1,N,-73.98667907714845,40.73689651489258,2,15.0,0.5,0.5,0.0,0.0,0.3,16.3
2199,2,2015-01-10 21:34:54,2015-01-10 21:51:31,6,4.16,-73.97840118408203,40.74525833129882,1,N,-73.94013214111328,40.79383087158203,1,15.0,0.5,0.5,5.0,0.0,0.3,21.3
2200,2,2015-01-10 21:34:54,2015-01-10 21:46:51,3,1.92,-73.99421691894531,40.73881149291992,1,N,-74.00733184814453,40.717811584472656,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3
2201,1,2015-01-10 21:36:46,2015-01-10 21:48:28,1,2.0,-73.98193359375,40.775047302246094,1,N,-73.96641540527342,40.758033752441406,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55
2202,1,2015-01-10 21:36:47,2015-01-10 21:42:23,1,1.1,-73.98154449462889,40.67925262451172,1,N,-73.96295928955078,40.6761474609375,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8
2203,1,2015-01-10 21:36:47,2015-01-10 21:39:36,2,0.6,-73.96248626708984,40.759136199951165,1,N,-73.96282196044923,40.76568222045898,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
2204,1,2015-01-10 21:36:47,2015-01-10 21:42:27,1,1.2,-73.97850036621094,40.76461410522461,1,N,-73.99076843261719,40.76586532592773,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
2205,1,2015-01-10 21:36:47,2015-01-10 21:43:23,1,1.5,-73.9651107788086,40.755252838134766,1,N,-73.96505737304686,40.769649505615234,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
2206,1,2015-01-10 21:36:48,2015-01-10 21:41:08,1,0.9,-73.9847412109375,40.76018905639648,1,N,-73.98935699462889,40.74853515625,1,5.5,0.5,0.5,1.7,0.0,0.3,8.5
2207,1,2015-01-10 21:36:48,2015-01-10 21:45:17,1,1.2,-73.99816131591797,40.72037506103516,1,N,-74.00968170166014,40.71501922607422,1,7.5,0.5,0.5,1.75,0.0,0.3,10.55
2208,1,2015-01-10 21:36:49,2015-01-10 21:50:22,1,3.4,-74.00183868408203,40.73518371582031,1,N,-73.99351501464844,40.70255661010742,1,13.5,0.5,0.5,2.0,0.0,0.3,16.8
2209,1,2015-01-10 21:36:49,2015-01-10 21:39:38,1,0.9,-73.96595764160156,40.7622299194336,1,N,-73.95556640625,40.7693748474121,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
2210,1,2015-01-10 21:36:49,2015-01-10 21:43:31,2,1.0,-73.98978424072266,40.75900650024414,1,N,-73.97486114501953,40.75815200805664,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2211,1,2015-01-10 21:36:50,2015-01-10 21:44:36,1,1.4,-73.9627227783203,40.766895294189446,1,N,-73.982421875,40.77490997314453,1,7.5,0.5,0.5,2.6,0.0,0.3,11.4
2212,1,2015-01-10 21:36:50,2015-01-10 21:54:11,4,2.9,-73.97434234619139,40.76155471801758,1,N,-74.00016021728516,40.728042602539055,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8
2213,1,2015-01-10 21:36:50,2015-01-10 21:50:23,2,2.3,-73.91334533691406,40.765918731689446,1,N,-73.89254760742188,40.74718475341797,1,10.5,0.5,0.5,1.0,0.0,0.3,12.8
2214,1,2015-01-10 21:36:51,2015-01-10 21:50:09,1,4.8,-73.91777038574217,40.77120971679688,1,N,-73.95443725585938,40.80078125,1,16.0,0.5,0.5,4.5,5.33,0.3,27.13
2215,1,2015-01-10 21:36:51,2015-01-10 21:41:33,2,0.6,-73.98625183105469,40.757617950439446,1,N,-73.985595703125,40.76131057739258,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
2216,1,2015-01-10 21:36:51,2015-01-10 21:49:02,1,2.1,-73.97085571289062,40.75141143798828,1,N,-73.98213195800781,40.77060317993164,1,10.0,0.5,0.5,2.8,0.0,0.3,14.1
2217,1,2015-01-10 21:36:52,2015-01-10 21:46:27,4,1.0,-73.99107360839844,40.749881744384766,1,N,-73.98014068603516,40.74404144287109,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
2218,1,2015-01-10 21:36:52,2015-01-10 21:44:15,1,1.1,-74.00699615478516,40.735050201416016,1,N,-74.00022888183594,40.747657775878906,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
2219,1,2015-01-10 21:36:52,2015-01-10 21:44:58,2,1.3,-73.96852111816406,40.754928588867195,1,N,-73.98345184326173,40.744239807128906,1,7.5,0.5,0.5,2.0,0.0,0.3,10.8
2220,1,2015-01-10 21:36:52,2015-01-10 21:42:56,1,0.6,-73.99302673339844,40.74273681640625,1,N,-73.99129486083984,40.749961853027344,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
2221,1,2015-01-10 21:36:52,2015-01-10 21:41:19,1,1.3,-73.94994354248048,40.78061676025391,1,N,-73.96260070800781,40.76336288452149,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3
2222,1,2015-01-10 21:36:52,2015-01-10 21:47:09,1,1.7,-73.98978424072266,40.75669097900391,1,N,-73.96700286865233,40.75750732421875,1,8.5,0.5,0.5,1.2,0.0,0.3,11.0
2223,2,2015-01-29 21:33:54,2015-01-29 21:42:28,1,1.54,-74.00579833984375,40.740528106689446,1,N,-73.99835968017578,40.72491836547852,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56
2224,2,2015-01-29 21:33:54,2015-01-29 21:49:19,5,3.02,-73.9726333618164,40.75864028930664,1,N,-73.95523834228516,40.745941162109375,1,13.5,0.5,0.5,2.96,0.0,0.3,17.76
2225,2,2015-01-29 21:33:55,2015-01-29 21:38:18,5,0.64,-73.98222351074217,40.77609634399414,1,N,-73.99002838134764,40.776161193847656,1,5.0,0.5,0.5,0.7,0.0,0.3,7.0
2226,2,2015-01-29 21:33:55,2015-01-29 21:38:44,6,1.32,-73.99311065673827,40.759552001953125,1,N,-74.00664520263672,40.748653411865234,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2227,2,2015-01-29 21:33:55,2015-01-29 21:39:22,6,0.97,-73.96478271484375,40.767337799072266,1,N,-73.95691680908203,40.77662658691406,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2228,2,2015-01-29 21:33:55,2015-01-29 21:58:23,1,7.41,-74.00787353515625,40.71240615844727,1,N,-73.96006774902342,40.71994018554688,1,25.0,0.5,0.5,2.0,0.0,0.3,28.3
