S_DROPOFF_40.727,-73.983;4	
S_DROPOFF_40.727,-73.984;1	
S_DROPOFF_40.727,-73.985;2	
S_DROPOFF_40.727,-73.986;1	
S_DROPOFF_40.727,-73.987;1	
S_DROPOFF_40.727,-73.989;3	
S_DROPOFF_40.727,-73.99;1	
S_DROPOFF_40.727,-73.991;1	
S_DROPOFF_40.727,-73.992;7	
S_DROPOFF_40.727,-73.993;3	
S_DROPOFF_40.727,-73.994;3	
S_DROPOFF_40.727,-73.995;3	
S_DROPOFF_40.727,-73.996;1	
S_DROPOFF_40.727,-73.999;2	
S_DROPOFF_40.727,-74.001;1	
S_DROPOFF_40.727,-74.003;3	
S_DROPOFF_40.727,-74.005;2	
S_DROPOFF_40.727,-74.006;3	
S_DROPOFF_40.727,-74.007;2	
S_DROPOFF_40.727,-74.008;1	
S_DROPOFF_40.727,-74.009;1	
S_DROPOFF_40.728,-73.856;1	
S_DROPOFF_40.728,-73.861;1	
S_DROPOFF_40.728,-73.976;1	
S_DROPOFF_40.728,-73.978;1	
S_DROPOFF_40.728,-73.979;2	
S_DROPOFF_40.728,-73.98;1	
S_DROPOFF_40.728,-73.982;1	
S_DROPOFF_40.728,-73.984;2	
S_DROPOFF_40.728,-73.985;1	
S_DROPOFF_40.728,-73.986;4	
S_DROPOFF_40.728,-73.988;4	
S_DROPOFF_40.728,-73.989;1	
S_DROPOFF_40.728,-73.991;2	
S_DROPOFF_40.728,-73.993;1	
S_DROPOFF_40.728,-73.994;2	
S_DROPOFF_40.728,-73.995;1	
S_DROPOFF_40.728,-73.996;1	
S_DROPOFF_40.728,-73.999;1	
S_DROPOFF_40.728,-74.0;3	
S_DROPOFF_40.728,-74.002;2	
S_DROPOFF_40.728,-74.004;2	
S_DROPOFF_40.728,-74.005;3	
S_DROPOFF_40.728,-74.007;2	
S_DROPOFF_40.729,-73.858;1	
S_DROPOFF_40.729,-73.951;1	
S_DROPOFF_40.729,-73.975;1	
S_DROPOFF_40.729,-73.978;2	
S_DROPOFF_40.729,-73.98;1	
S_DROPOFF_40.729,-73.981;2	
S_DROPOFF_40.729,-73.985;2	
S_DROPOFF_40.729,-73.987;3	
S_DROPOFF_40.729,-73.988;2	
S_DROPOFF_40.729,-73.989;2	
S_DROPOFF_40.729,-73.99;3	
S_DROPOFF_40.729,-73.992;1	
S_DROPOFF_40.729,-73.995;3	
S_DROPOFF_40.729,-73.997;1	
S_DROPOFF_40.729,-74.0;2	
S_DROPOFF_40.729,-74.001;4	
S_DROPOFF_40.729,-74.003;1	
S_DROPOFF_40.729,-74.004;1	
